id,name,handle,location,contact_phone,contact_email,wallet,amount_inr,date,source_channel,snippet
55,Tanvi Sharma,@tanvi_sharma_32,"Vadodara, Gujarat",+917110763934,tanvi.sharma311@secure-mail.org,0xdb9f453182bd1ded071145f1e0b8e4c9d11fe239,850000,2025-08-20T17:05:32,CyberShield Advisory,"Consignment transit record #55. Operative Contact: Tanvi Sharma (@tanvi_sharma_32), Phone: +917110763934, Email: tanvi.sharma311@secure-mail.org, Location Corridor: Vadodara, Gujarat. Escrow settlement wallet: 0xdb9f453182bd1ded071145f1e0b8e4c9d11fe239. Valuation: INR 850,000."
56,Ananya Gupta,@ananya_gupta_47,"Surat, Gujarat",+916520512884,ananya.gupta438@secure-mail.org,0xcf7fe4b32796e3a3251d0b60261115aeaa3f6422,25000,2025-04-12T09:10:46,Metro Corridor Relay,"Consignment transit record #56. Operative Contact: Ananya Gupta (@ananya_gupta_47), Phone: +916520512884, Email: ananya.gupta438@secure-mail.org, Location Corridor: Surat, Gujarat. Escrow settlement wallet: 0xcf7fe4b32796e3a3251d0b60261115aeaa3f6422. Valuation: INR 25,000."
57,Vikram Nair,@vikram_nair_22,"Coimbatore, Tamil Nadu",+918586129023,vikram.nair910@secure-mail.org,0x155187c0ab35056cde90c9fee3561379a8955b14,850000,2025-03-17T03:29:21,Metro Corridor Relay,"Consignment transit record #57. Operative Contact: Vikram Nair (@vikram_nair_22), Phone: +918586129023, Email: vikram.nair910@secure-mail.org, Location Corridor: Coimbatore, Tamil Nadu. Escrow settlement wallet: 0x155187c0ab35056cde90c9fee3561379a8955b14. Valuation: INR 850,000."
58,Karan Yadav,@karan_yadav_87,"Meerut, Uttar Pradesh",+918669051201,karan.yadav755@secure-mail.org,0x2d2f786a71a736c12d52bd2c8d651b958a8b755d,500000,2025-01-25T20:03:39,Freight & Escrow Hub,"Consignment transit record #58. Operative Contact: Karan Yadav (@karan_yadav_87), Phone: +918669051201, Email: karan.yadav755@secure-mail.org, Location Corridor: Meerut, Uttar Pradesh. Escrow settlement wallet: 0x2d2f786a71a736c12d52bd2c8d651b958a8b755d. Valuation: INR 500,000."
59,Tanvi Chopra,@tanvi_chopra_26,"Moradabad, Uttar Pradesh",+916274435774,tanvi.chopra806@secure-mail.org,0x1fe95c3490d3ad0ffdbee4cc4524e2d7b4509076,1500000,2026-02-12T01:40:42,Public Transit Logistics,"Consignment transit record #59. Operative Contact: Tanvi Chopra (@tanvi_chopra_26), Phone: +916274435774, Email: tanvi.chopra806@secure-mail.org, Location Corridor: Moradabad, Uttar Pradesh. Escrow settlement wallet: 0x1fe95c3490d3ad0ffdbee4cc4524e2d7b4509076. Valuation: INR 1,500,000."
60,Vikram Chopra,@vikram_chopra_40,"Bhopal, Madhya Pradesh",+916418500359,vikram.chopra292@secure-mail.org,0x4651ccb9e93b75093866296343d00a41cefb275f,1500000,2025-09-22T06:32:12,Public Transit Logistics,"Consignment transit record #60. Operative Contact: Vikram Chopra (@vikram_chopra_40), Phone: +916418500359, Email: vikram.chopra292@secure-mail.org, Location Corridor: Bhopal, Madhya Pradesh. Escrow settlement wallet: 0x4651ccb9e93b75093866296343d00a41cefb275f. Valuation: INR 1,500,000."
61,Aditya Sharma,@aditya_sharma_21,"Amritsar, Punjab",+918944728998,aditya.sharma410@secure-mail.org,0x8e8323582b478dc73b8fee14553e496ad77b2356,25000,2025-03-11T02:26:09,CyberShield Advisory,"Consignment transit record #61. Operative Contact: Aditya Sharma (@aditya_sharma_21), Phone: +918944728998, Email: aditya.sharma410@secure-mail.org, Location Corridor: Amritsar, Punjab. Escrow settlement wallet: 0x8e8323582b478dc73b8fee14553e496ad77b2356. Valuation: INR 25,000."
62,Vikram Kapoor,@vikram_kapoor_30,"Kanpur, Uttar Pradesh",+917224637658,vikram.kapoor893@secure-mail.org,0x94252d786719a38ae2689758d50f10d061e58201,850000,2025-07-16T17:07:55,Darknet Market Relay,"Consignment transit record #62. Operative Contact: Vikram Kapoor (@vikram_kapoor_30), Phone: +917224637658, Email: vikram.kapoor893@secure-mail.org, Location Corridor: Kanpur, Uttar Pradesh. Escrow settlement wallet: 0x94252d786719a38ae2689758d50f10d061e58201. Valuation: INR 850,000."
63,Sameer Malhotra,@sameer_malhotra_86,"Surat, Gujarat",+919303409504,sameer.malhotra357@secure-mail.org,0x33ed8394dc5c0bcb982b167fbc2b611488644389,1500000,2025-12-25T15:18:05,CyberShield Advisory,"Consignment transit record #63. Operative Contact: Sameer Malhotra (@sameer_malhotra_86), Phone: +919303409504, Email: sameer.malhotra357@secure-mail.org, Location Corridor: Surat, Gujarat. Escrow settlement wallet: 0x33ed8394dc5c0bcb982b167fbc2b611488644389. Valuation: INR 1,500,000."
64,Pooja Joshi,@pooja_joshi_89,"Mumbai, Maharashtra",+919369718704,pooja.joshi829@secure-mail.org,0xfe3e5d1ed5480aa99195a5656a80d0b14edbd009,850000,2025-05-28T06:43:06,Public Transit Logistics,"Consignment transit record #64. Operative Contact: Pooja Joshi (@pooja_joshi_89), Phone: +919369718704, Email: pooja.joshi829@secure-mail.org, Location Corridor: Mumbai, Maharashtra. Escrow settlement wallet: 0xfe3e5d1ed5480aa99195a5656a80d0b14edbd009. Valuation: INR 850,000."
65,Farhan Reddy,@farhan_reddy_44,"Gwalior, Madhya Pradesh",+917743876556,farhan.reddy886@secure-mail.org,0x5e4bce438a3399759f6c1e9f94a29f110680be16,50000,2025-10-13T05:14:34,Global Trade Intercepts,"Consignment transit record #65. Operative Contact: Farhan Reddy (@farhan_reddy_44), Phone: +917743876556, Email: farhan.reddy886@secure-mail.org, Location Corridor: Gwalior, Madhya Pradesh. Escrow settlement wallet: 0x5e4bce438a3399759f6c1e9f94a29f110680be16. Valuation: INR 50,000."
66,Rahul Chopra,@rahul_chopra_86,"Raipur, Chhattisgarh",+919208492209,rahul.chopra747@secure-mail.org,0xa39d0597b4489cc7b18cc2648d7946e419dae18c,500000,2025-02-16T05:28:31,Northern Route Dispatch,"Consignment transit record #66. Operative Contact: Rahul Chopra (@rahul_chopra_86), Phone: +919208492209, Email: rahul.chopra747@secure-mail.org, Location Corridor: Raipur, Chhattisgarh. Escrow settlement wallet: 0xa39d0597b4489cc7b18cc2648d7946e419dae18c. Valuation: INR 500,000."
67,Rahul Bose,@rahul_bose_89,"Nashik, Maharashtra",+919793082301,rahul.bose944@secure-mail.org,0xf8081ac0c607650e1d0a18613ff4a76e6bfdbc1c,250000,2025-05-07T05:38:05,Global Trade Intercepts,"Consignment transit record #67. Operative Contact: Rahul Bose (@rahul_bose_89), Phone: +919793082301, Email: rahul.bose944@secure-mail.org, Location Corridor: Nashik, Maharashtra. Escrow settlement wallet: 0xf8081ac0c607650e1d0a18613ff4a76e6bfdbc1c. Valuation: INR 250,000."
68,Imran Bose,@imran_bose_39,"Guwahati, Assam",+918141572469,imran.bose672@secure-mail.org,0xbc6ea6ef35da9df147770b294748c68c20e21fab,1500000,2026-01-22T16:48:18,Darknet Market Relay,"Consignment transit record #68. Operative Contact: Imran Bose (@imran_bose_39), Phone: +918141572469, Email: imran.bose672@secure-mail.org, Location Corridor: Guwahati, Assam. Escrow settlement wallet: 0xbc6ea6ef35da9df147770b294748c68c20e21fab. Valuation: INR 1,500,000."
69,Meera Nair,@meera_nair_10,"Bhopal, Madhya Pradesh",+916349044206,meera.nair237@secure-mail.org,0xfa549dd179657c2734cd910619cdf77ccef954b6,850000,2025-06-10T08:16:53,Crypto Exchange Node,"Consignment transit record #69. Operative Contact: Meera Nair (@meera_nair_10), Phone: +916349044206, Email: meera.nair237@secure-mail.org, Location Corridor: Bhopal, Madhya Pradesh. Escrow settlement wallet: 0xfa549dd179657c2734cd910619cdf77ccef954b6. Valuation: INR 850,000."
70,Vikram Patel,@vikram_patel_87,"Pune, Maharashtra",+919497096072,vikram.patel330@secure-mail.org,0x7890a2e2247a1dbd613ee32e6279beeffd8aef27,500000,2025-07-25T04:12:12,Freight & Escrow Hub,"Consignment transit record #70. Operative Contact: Vikram Patel (@vikram_patel_87), Phone: +919497096072, Email: vikram.patel330@secure-mail.org, Location Corridor: Pune, Maharashtra. Escrow settlement wallet: 0x7890a2e2247a1dbd613ee32e6279beeffd8aef27. Valuation: INR 500,000."
71,Neha Rao,@neha_rao_92,"Meerut, Uttar Pradesh",+917619673258,neha.rao17@secure-mail.org,0x2aca1986d159ae5e8bf140ac53ec0feef7af191b,25000,2025-04-04T06:04:46,CyberShield Advisory,"Consignment transit record #71. Operative Contact: Neha Rao (@neha_rao_92), Phone: +917619673258, Email: neha.rao17@secure-mail.org, Location Corridor: Meerut, Uttar Pradesh. Escrow settlement wallet: 0x2aca1986d159ae5e8bf140ac53ec0feef7af191b. Valuation: INR 25,000."
72,Priya Singh,@priya_singh_57,"Hyderabad, Telangana",+917481781689,priya.singh678@secure-mail.org,0xddb48faa66582fee08875a77e6134899ca725aca,120000,2025-11-10T08:10:32,Crypto Exchange Node,"Consignment transit record #72. Operative Contact: Priya Singh (@priya_singh_57), Phone: +917481781689, Email: priya.singh678@secure-mail.org, Location Corridor: Hyderabad, Telangana. Escrow settlement wallet: 0xddb48faa66582fee08875a77e6134899ca725aca. Valuation: INR 120,000."
73,Tanvi Bhatia,@tanvi_bhatia_96,"Madurai, Tamil Nadu",+917517787063,tanvi.bhatia711@secure-mail.org,0x4699455cdddeea57e327c9270e593df2d476bf17,50000,2025-01-22T19:36:00,Darknet Market Relay,"Consignment transit record #73. Operative Contact: Tanvi Bhatia (@tanvi_bhatia_96), Phone: +917517787063, Email: tanvi.bhatia711@secure-mail.org, Location Corridor: Madurai, Tamil Nadu. Escrow settlement wallet: 0x4699455cdddeea57e327c9270e593df2d476bf17. Valuation: INR 50,000."
74,Riya Sharma,@riya_sharma_34,"Jabalpur, Madhya Pradesh",+917025529582,riya.sharma37@secure-mail.org,0x3dbdc9a18567e9ebdeba6abb00f053552cb08f09,25000,2025-01-12T08:01:20,Crypto Exchange Node,"Consignment transit record #74. Operative Contact: Riya Sharma (@riya_sharma_34), Phone: +917025529582, Email: riya.sharma37@secure-mail.org, Location Corridor: Jabalpur, Madhya Pradesh. Escrow settlement wallet: 0x3dbdc9a18567e9ebdeba6abb00f053552cb08f09. Valuation: INR 25,000."
75,Ananya Chopra,@ananya_chopra_83,"Bhopal, Madhya Pradesh",+919175123917,ananya.chopra744@secure-mail.org,0x863bd86d506e071b6e30e4c1b7ba34a41656edf5,1500000,2025-07-25T22:40:34,Supply Chain Monitor,"Consignment transit record #75. Operative Contact: Ananya Chopra (@ananya_chopra_83), Phone: +919175123917, Email: ananya.chopra744@secure-mail.org, Location Corridor: Bhopal, Madhya Pradesh. Escrow settlement wallet: 0x863bd86d506e071b6e30e4c1b7ba34a41656edf5. Valuation: INR 1,500,000."
76,Sneha Mehta,@sneha_mehta_26,"Navi Mumbai, Maharashtra",+919205136239,sneha.mehta271@secure-mail.org,0x2ec73ae9fff28fa4b8bbf69afd00b270ba8c392f,500000,2025-11-29T15:56:58,Crypto Exchange Node,"Consignment transit record #76. Operative Contact: Sneha Mehta (@sneha_mehta_26), Phone: +919205136239, Email: sneha.mehta271@secure-mail.org, Location Corridor: Navi Mumbai, Maharashtra. Escrow settlement wallet: 0x2ec73ae9fff28fa4b8bbf69afd00b270ba8c392f. Valuation: INR 500,000."
77,Ananya Sharma,@ananya_sharma_34,"Pune, Maharashtra",+918494298263,ananya.sharma512@secure-mail.org,0x3bd212a18a54f8850100ce24d178b740d0da76aa,500000,2025-01-30T06:52:17,Global Trade Intercepts,"Consignment transit record #77. Operative Contact: Ananya Sharma (@ananya_sharma_34), Phone: +918494298263, Email: ananya.sharma512@secure-mail.org, Location Corridor: Pune, Maharashtra. Escrow settlement wallet: 0x3bd212a18a54f8850100ce24d178b740d0da76aa. Valuation: INR 500,000."
78,Meera Deshmukh,@meera_deshmukh_39,"Nagpur, Maharashtra",+919649700311,meera.deshmukh175@secure-mail.org,0x4529d19f2c9f84c4312329b9edd2e443f863f793,850000,2025-12-10T11:47:23,Public Transit Logistics,"Consignment transit record #78. Operative Contact: Meera Deshmukh (@meera_deshmukh_39), Phone: +919649700311, Email: meera.deshmukh175@secure-mail.org, Location Corridor: Nagpur, Maharashtra. Escrow settlement wallet: 0x4529d19f2c9f84c4312329b9edd2e443f863f793. Valuation: INR 850,000."
79,Vikram Rao,@vikram_rao_34,"Aurangabad, Maharashtra",+918962850816,vikram.rao679@secure-mail.org,0x96134ab6c87109594f6a14f9659eb9d12d186bd5,500000,2026-02-19T11:31:09,Freight & Escrow Hub,"Consignment transit record #79. Operative Contact: Vikram Rao (@vikram_rao_34), Phone: +918962850816, Email: vikram.rao679@secure-mail.org, Location Corridor: Aurangabad, Maharashtra. Escrow settlement wallet: 0x96134ab6c87109594f6a14f9659eb9d12d186bd5. Valuation: INR 500,000."
80,Rohan Chopra,@rohan_chopra_76,"Patna, Bihar",+916795468032,rohan.chopra899@secure-mail.org,0x93924921c1c05265db01e895533e0e4fbb5207d3,75000,2025-06-14T22:46:55,Freight & Escrow Hub,"Consignment transit record #80. Operative Contact: Rohan Chopra (@rohan_chopra_76), Phone: +916795468032, Email: rohan.chopra899@secure-mail.org, Location Corridor: Patna, Bihar. Escrow settlement wallet: 0x93924921c1c05265db01e895533e0e4fbb5207d3. Valuation: INR 75,000."
81,Kavita Khan,@kavita_khan_45,"Lucknow, Uttar Pradesh",+917241555150,kavita.khan927@secure-mail.org,0x3e75adfcd23661a57a95fc447159122216d13d6f,1500000,2025-08-03T20:25:10,Public Transit Logistics,"Consignment transit record #81. Operative Contact: Kavita Khan (@kavita_khan_45), Phone: +917241555150, Email: kavita.khan927@secure-mail.org, Location Corridor: Lucknow, Uttar Pradesh. Escrow settlement wallet: 0x3e75adfcd23661a57a95fc447159122216d13d6f. Valuation: INR 1,500,000."
82,Neha Reddy,@neha_reddy_95,"Mysore, Karnataka",+918371355083,neha.reddy83@secure-mail.org,0xb540cefbfa51ce1d16dc1b3492d43561be7b80ef,50000,2025-01-12T09:57:02,Darknet Market Relay,"Consignment transit record #82. Operative Contact: Neha Reddy (@neha_reddy_95), Phone: +918371355083, Email: neha.reddy83@secure-mail.org, Location Corridor: Mysore, Karnataka. Escrow settlement wallet: 0xb540cefbfa51ce1d16dc1b3492d43561be7b80ef. Valuation: INR 50,000."
83,Aditya Chopra,@aditya_chopra_32,"Coimbatore, Tamil Nadu",+918442714675,aditya.chopra788@secure-mail.org,0xdf2d059795c430cad950176dfd8bd22342611a12,250000,2025-04-14T00:25:56,CyberShield Advisory,"Consignment transit record #83. Operative Contact: Aditya Chopra (@aditya_chopra_32), Phone: +918442714675, Email: aditya.chopra788@secure-mail.org, Location Corridor: Coimbatore, Tamil Nadu. Escrow settlement wallet: 0xdf2d059795c430cad950176dfd8bd22342611a12. Valuation: INR 250,000."
84,Priya Sharma,@priya_sharma_96,"Ghaziabad, Uttar Pradesh",+919407891191,priya.sharma772@secure-mail.org,0x84495294dc5c271e62401b29429aaebcb6140c43,250000,2025-04-15T22:51:11,CyberShield Advisory,"Consignment transit record #84. Operative Contact: Priya Sharma (@priya_sharma_96), Phone: +919407891191, Email: priya.sharma772@secure-mail.org, Location Corridor: Ghaziabad, Uttar Pradesh. Escrow settlement wallet: 0x84495294dc5c271e62401b29429aaebcb6140c43. Valuation: INR 250,000."
85,Aarav Reddy,@aarav_reddy_54,"Srinagar, Jammu & Kashmir",+916235381926,aarav.reddy870@secure-mail.org,0x4ac1b36b6dd26227ca79fbd26601aa4f963c5938,850000,2025-02-26T17:31:25,Global Trade Intercepts,"Consignment transit record #85. Operative Contact: Aarav Reddy (@aarav_reddy_54), Phone: +916235381926, Email: aarav.reddy870@secure-mail.org, Location Corridor: Srinagar, Jammu & Kashmir. Escrow settlement wallet: 0x4ac1b36b6dd26227ca79fbd26601aa4f963c5938. Valuation: INR 850,000."
86,Sameer Verma,@sameer_verma_58,"Delhi, NCR",+918283732128,sameer.verma19@secure-mail.org,0xe611f32a4cc222d5d28275639245f6899d6d299f,250000,2025-10-30T07:02:21,Public Transit Logistics,"Consignment transit record #86. Operative Contact: Sameer Verma (@sameer_verma_58), Phone: +918283732128, Email: sameer.verma19@secure-mail.org, Location Corridor: Delhi, NCR. Escrow settlement wallet: 0xe611f32a4cc222d5d28275639245f6899d6d299f. Valuation: INR 250,000."
87,Sameer Malhotra,@sameer_malhotra_93,"Surat, Gujarat",+919361280381,sameer.malhotra205@secure-mail.org,0xfa31b41c1cd758ffe035f7ef975d8b7d87cfc369,120000,2025-06-03T16:12:28,Global Trade Intercepts,"Consignment transit record #87. Operative Contact: Sameer Malhotra (@sameer_malhotra_93), Phone: +919361280381, Email: sameer.malhotra205@secure-mail.org, Location Corridor: Surat, Gujarat. Escrow settlement wallet: 0xfa31b41c1cd758ffe035f7ef975d8b7d87cfc369. Valuation: INR 120,000."
88,Sameer Verma,@sameer_verma_26,"Guwahati, Assam",+919263447435,sameer.verma82@secure-mail.org,0x59d8189f83f8855814d7a1a4b032b20df9fcfc59,50000,2026-02-12T15:43:58,Supply Chain Monitor,"Consignment transit record #88. Operative Contact: Sameer Verma (@sameer_verma_26), Phone: +919263447435, Email: sameer.verma82@secure-mail.org, Location Corridor: Guwahati, Assam. Escrow settlement wallet: 0x59d8189f83f8855814d7a1a4b032b20df9fcfc59. Valuation: INR 50,000."
89,Kabir Malhotra,@kabir_malhotra_30,"Bengaluru, Karnataka",+919566207002,kabir.malhotra252@secure-mail.org,0x3427e32faaf7220fc9eb3e2046c3581debb70c66,500000,2026-01-19T04:49:28,Metro Corridor Relay,"Consignment transit record #89. Operative Contact: Kabir Malhotra (@kabir_malhotra_30), Phone: +919566207002, Email: kabir.malhotra252@secure-mail.org, Location Corridor: Bengaluru, Karnataka. Escrow settlement wallet: 0x3427e32faaf7220fc9eb3e2046c3581debb70c66. Valuation: INR 500,000."
90,Aditya Gupta,@aditya_gupta_50,"Mysore, Karnataka",+916317515817,aditya.gupta639@secure-mail.org,0x56e81d700bccc31d6fb4026ffefb30638d2a6968,50000,2026-02-07T22:08:19,CyberShield Advisory,"Consignment transit record #90. Operative Contact: Aditya Gupta (@aditya_gupta_50), Phone: +916317515817, Email: aditya.gupta639@secure-mail.org, Location Corridor: Mysore, Karnataka. Escrow settlement wallet: 0x56e81d700bccc31d6fb4026ffefb30638d2a6968. Valuation: INR 50,000."
91,Rohan Joshi,@rohan_joshi_69,"Surat, Gujarat",+917294547998,rohan.joshi976@secure-mail.org,0x53398822ec2775883d2f7afff041a69f66f49440,25000,2026-02-11T13:09:42,CyberShield Advisory,"Consignment transit record #91. Operative Contact: Rohan Joshi (@rohan_joshi_69), Phone: +917294547998, Email: rohan.joshi976@secure-mail.org, Location Corridor: Surat, Gujarat. Escrow settlement wallet: 0x53398822ec2775883d2f7afff041a69f66f49440. Valuation: INR 25,000."
92,Priya Khan,@priya_khan_49,"Ludhiana, Punjab",+916533529894,priya.khan548@secure-mail.org,0xa612d124326292b7673777c72c0a3974b1701537,50000,2025-06-09T14:44:54,Metro Corridor Relay,"Consignment transit record #92. Operative Contact: Priya Khan (@priya_khan_49), Phone: +916533529894, Email: priya.khan548@secure-mail.org, Location Corridor: Ludhiana, Punjab. Escrow settlement wallet: 0xa612d124326292b7673777c72c0a3974b1701537. Valuation: INR 50,000."
93,Arjun Nair,@arjun_nair_63,"Thane, Maharashtra",+919709260312,arjun.nair521@secure-mail.org,0xdf5ae354f7b234609f718486888d7e29864df4ce,1500000,2025-12-06T07:04:52,Metro Corridor Relay,"Consignment transit record #93. Operative Contact: Arjun Nair (@arjun_nair_63), Phone: +919709260312, Email: arjun.nair521@secure-mail.org, Location Corridor: Thane, Maharashtra. Escrow settlement wallet: 0xdf5ae354f7b234609f718486888d7e29864df4ce. Valuation: INR 1,500,000."
94,Meera Deshmukh,@meera_deshmukh_99,"Kolkata, West Bengal",+917354791912,meera.deshmukh63@secure-mail.org,0x25058b96501bd73c3a5744f80278b8caa7cccef9,250000,2025-04-13T23:10:33,Darknet Market Relay,"Consignment transit record #94. Operative Contact: Meera Deshmukh (@meera_deshmukh_99), Phone: +917354791912, Email: meera.deshmukh63@secure-mail.org, Location Corridor: Kolkata, West Bengal. Escrow settlement wallet: 0x25058b96501bd73c3a5744f80278b8caa7cccef9. Valuation: INR 250,000."
95,Priya Kapoor,@priya_kapoor_85,"Varanasi, Uttar Pradesh",+918463964072,priya.kapoor499@secure-mail.org,0x7f30b07f7d4d2c6dba0bb8f0901a66df3377deb8,120000,2025-05-23T11:46:50,Crypto Exchange Node,"Consignment transit record #95. Operative Contact: Priya Kapoor (@priya_kapoor_85), Phone: +918463964072, Email: priya.kapoor499@secure-mail.org, Location Corridor: Varanasi, Uttar Pradesh. Escrow settlement wallet: 0x7f30b07f7d4d2c6dba0bb8f0901a66df3377deb8. Valuation: INR 120,000."
